ZIPCODE,STCOUNTYFP,CITY,STATE,COUNTYNAME
36728,1091,Catherine,AL,Marengo
36769,1091,Pine hill,AL,Marengo
36784,1091,Thomasville,AL,Marengo
36763,1091,Myrtlewood,AL,Marengo
36732,1091,Demopolis,AL,Marengo
36782,1091,Sweet water,AL,Marengo
36764,1091,Nanafalia,AL,Marengo
36742,1091,Gallion,AL,Marengo
36738,1091,Faunsdale,AL,Marengo
36754,1091,Magnolia,AL,Marengo
36904,1091,Butler,AL,Marengo
35554,1093,Eldridge,AL,Marion
35594,1093,Winfield,AL,Marion
35593,1093,Vina,AL,Marion
35581,1093,Phil campbell,AL,Marion
35565,1093,Haleyville,AL,Marion
35563,1093,Guin,AL,Marion
35564,1093,Hackleburg,AL,Marion
35570,1093,Hamilton,AL,Marion
35548,1093,Brilliant,AL,Marion
35552,1093,Detroit,AL,Marion
35571,1093,Hodges,AL,Marion
35543,1093,Bear creek,AL,Marion
35175,1095,Union grove,AL,Marshall
35760,1095,New hope,AL,Marshall
35980,1095,Horton,AL,Marshall
35776,1095,Woodville,AL,Marshall
35950,1095,Albertville,AL,Marshall
35769,1095,Scottsboro,AL,Marshall
35975,1095,Groveoak,AL,Marshall
35087,1095,Joppa,AL,Marshall
35957,1095,Boaz,AL,Marshall
35031,1095,Blountsville,AL,Marshall
35951,1095,Albertville,AL,Marshall
35956,1095,Boaz,AL,Marshall
35976,1095,Guntersville,AL,Marshall
35747,1095,Grant,AL,Marshall
35016,1095,Arab,AL,Marshall
35754,1095,Laceys spring,AL,Marshall
35952,1095,Altoona,AL,Marshall
35962,1095,Crossville,AL,Marshall
35755,1095,Langston,AL,Marshall
35964,1095,Douglas,AL,Marshall
36571,1097,Saraland,AL,Mobile
36695,1097,Mobile,AL,Mobile
36587,1097,Wilmer,AL,Mobile
36613,1097,Eight mile,AL,Mobile
36663,1097,Mobile,AL,Mobile
36652,1097,Mobile,AL,Mobile
36528,1097,Dauphin island,AL,Mobile
36525,1097,Creola,AL,Mobile
36582,1097,Theodore,AL,Mobile
36572,1097,Satsuma,AL,Mobile
36612,1097,Mobile,AL,Mobile
36689,1097,Mobile,AL,Mobile
36618,1097,Mobile,AL,Mobile
36603,1097,Mobile,AL,Mobile
36608,1097,Mobile,AL,Mobile
36560,1097,Mount vernon,AL,Mobile
36604,1097,Mobile,AL,Mobile
36617,1097,Mobile,AL,Mobile
36640,1097,Mobile,AL,Mobile
36505,1097,Axis,AL,Mobile
36509,1097,Bayou la batre,AL,Mobile
36521,1097,Chunchula,AL,Mobile
36575,1097,Semmes,AL,Mobile
36607,1097,Mobile,AL,Mobile
36606,1097,Mobile,AL,Mobile
36609,1097,Mobile,AL,Mobile
36544,1097,Irvington,AL,Mobile
36619,1097,Mobile,AL,Mobile
36685,1097,Mobile,AL,Mobile
36691,1097,Mobile,AL,Mobile
36601,1097,Mobile,AL,Mobile
36671,1097,Mobile,AL,Mobile
36512,1097,Bucks,AL,Mobile
36523,1097,Coden,AL,Mobile
36605,1097,Mobile,AL,Mobile
36693,1097,Mobile,AL,Mobile
36602,1097,Mobile,AL,Mobile
36644,1097,Mobile,AL,Mobile
36610,1097,Mobile,AL,Mobile
36660,1097,Mobile,AL,Mobile
36688,1097,Mobile,AL,Mobile
36615,1097,Mobile,AL,Mobile
36616,1097,Mobile,AL,Mobile
36633,1097,Mobile,AL,Mobile
36541,1097,Grand bay,AL,Mobile
36611,1097,Mobile,AL,Mobile
36670,1097,Mobile,AL,Mobile
36568,1097,Saint elmo,AL,Mobile
36675,1097,Mobile,AL,Mobile
36522,1097,Citronelle,AL,Mobile
36590,1097,Theodore,AL,Mobile
36444,1099,Franklin,AL,Monroe
36502,1099,Atmore,AL,Monroe
36481,1099,Vredenburgh,AL,Monroe
36439,1099,Excel,AL,Monroe
36751,1099,Lower peach tree,AL,Monroe
36425,1099,Beatrice,AL,Monroe
36033,1099,Georgiana,AL,Monroe
36726,1099,Camden,AL,Monroe
36471,1099,Peterman,AL,Monroe
36458,1099,Mexia,AL,Monroe
36460,1099,Monroeville,AL,Monroe
36401,1099,Evergreen,AL,Monroe
36475,1099,Repton,AL,Monroe
36482,1099,Whatley,AL,Monroe
36470,1099,Perdue hill,AL,Monroe
36445,1099,Frisco city,AL,Monroe
36480,1099,Uriah,AL,Monroe
36768,1099,Pine apple,AL,Monroe
36043,1101,Hope hull,AL,Montgomery
36108,1101,Montgomery,AL,Montgomery
36029,1101,Fitzpatrick,AL,Montgomery
36112,1101,Montgomery,AL,Montgomery
36052,1101,Mathews,AL,Montgomery
36102,1101,Montgomery,AL,Montgomery
36069,1101,Ramer,AL,Montgomery
36104,1101,Montgomery,AL,Montgomery
36013,1101,Cecil,AL,Montgomery
36111,1101,Montgomery,AL,Montgomery
36124,1101,Montgomery,AL,Montgomery
36103,1101,Montgomery,AL,Montgomery
36047,1101,Letohatchee,AL,Montgomery
36115,1101,Montgomery,AL,Montgomery
36113,1101,Montgomery,AL,Montgomery
36110,1101,Montgomery,AL,Montgomery
36125,1101,Montgomery,AL,Montgomery
36101,1101,Montgomery,AL,Montgomery
36130,1101,Montgomery,AL,Montgomery
36114,1101,Montgomery,AL,Montgomery
36118,1101,Montgomery,AL,Montgomery
36131,1101,Montgomery,AL,Montgomery
36054,1101,Millbrook,AL,Montgomery
36109,1101,Montgomery,AL,Montgomery
36041,1101,Highland home,AL,Montgomery
36107,1101,Montgomery,AL,Montgomery
36121,1101,Montgomery,AL,Montgomery
36117,1101,Montgomery,AL,Montgomery
36120,1101,Montgomery,AL,Montgomery
36123,1101,Montgomery,AL,Montgomery
36064,1101,Pike road,AL,Montgomery
36105,1101,Montgomery,AL,Montgomery
36106,1101,Montgomery,AL,Montgomery
36116,1101,Montgomery,AL,Montgomery
36119,1101,Montgomery,AL,Montgomery
36065,1101,Pine level,AL,Montgomery
36036,1101,Grady,AL,Montgomery
36046,1101,Lapine,AL,Montgomery
36057,1101,Mount meigs,AL,Montgomery
35175,1103,Union grove,AL,Morgan
35619,1103,Danville,AL,Morgan
35640,1103,Hartselle,AL,Morgan
35602,1103,Decatur,AL,Morgan
35058,1103,Cullman,AL,Morgan
35601,1103,Decatur,AL,Morgan
35087,1103,Joppa,AL,Morgan
35673,1103,Trinity,AL,Morgan
35775,1103,Valhermoso springs,AL,Morgan
35603,1103,Decatur,AL,Morgan
35019,1103,Baileyton,AL,Morgan
35016,1103,Arab,AL,Morgan
35754,1103,Laceys spring,AL,Morgan
35179,1103,Vinemont,AL,Morgan
35621,1103,Eva,AL,Morgan
35622,1103,Falkville,AL,Morgan
35670,1103,Somerville,AL,Morgan
36786,1105,Uniontown,AL,Perry
36756,1105,Marion,AL,Perry
36773,1105,Safford,AL,Perry
36701,1105,Selma,AL,Perry
35042,1105,Centreville,AL,Perry
36765,1105,Newbern,AL,Perry
36728,1105,Catherine,AL,Perry
35034,1105,Brent,AL,Perry
36759,1105,Marion junction,AL,Perry
36793,1105,Lawley,AL,Perry
35576,1107,Millport,AL,Pickens
35466,1107,Gordo,AL,Pickens
35447,1107,Carrollton,AL,Pickens
35471,1107,Mc shan,AL,Pickens
35481,1107,Reform,AL,Pickens
35442,1107,Aliceville,AL,Pickens
35461,1107,Ethelsville,AL,Pickens
35574,1107,Kennedy,AL,Pickens
35555,1107,Fayette,AL,Pickens
36082,1109,Troy,AL,Pike
36079,1109,Troy,AL,Pike
36081,1109,Troy,AL,Pike
36049,1109,Luverne,AL,Pike
36010,1109,Brundidge,AL,Pike
36034,1109,Glenwood,AL,Pike
36035,1109,Goshen,AL,Pike
36005,1109,Banks,AL,Pike
36264,1111,Heflin,AL,Randolph
36266,1111,Lineville,AL,Randolph
36258,1111,Delta,AL,Randolph
36278,1111,Wedowee,AL,Randolph
36263,1111,Graham,AL,Randolph
36276,1111,Wadley,AL,Randolph
36280,1111,Woodland,AL,Randolph
36274,1111,Roanoke,AL,Randolph
36874,1113,Salem,AL,Russell
36871,1113,Pittsview,AL,Russell
36877,1113,Smiths station,AL,Russell
36804,1113,Opelika,AL,Russell
36869,1113,Phenix city,AL,Russell
36860,1113,Hurtsboro,AL,Russell
36875,1113,Seale,AL,Russell
36856,1113,Fort mitchell,AL,Russell
36053,1113,Midway,AL,Russell
36858,1113,Hatchechubbee,AL,Russell
36868,1113,Phenix city,AL,Russell
36851,1113,Cottonton,AL,Russell
36027,1113,Eufaula,AL,Russell
36867,1113,Phenix city,AL,Russell
36870,1113,Phenix city,AL,Russell
35135,1115,Riverside,AL,St. Clair
35094,1115,Leeds,AL,St. Clair
35146,1115,Springville,AL,St. Clair
35178,1115,Vincent,AL,St. Clair
35953,1115,Ashville,AL,St. Clair
35052,1115,Cook springs,AL,St. Clair
35112,1115,Margaret,AL,St. Clair
35004,1115,Moody,AL,St. Clair
35903,1115,Gadsden,AL,St. Clair
35173,1115,Trussville,AL,St. Clair
35131,1115,Ragland,AL,St. Clair
35182,1115,Wattsville,AL,St. Clair
35133,1115,Remlap,AL,St. Clair
35972,1115,Gallant,AL,St. Clair
35987,1115,Steele,AL,St. Clair
35120,1115,Odenville,AL,St. Clair
35125,1115,Pell city,AL,St. Clair
35128,1115,Pell city,AL,St. Clair
35121,1115,Oneonta,AL,St. Clair
35054,1115,Cropwell,AL,St. Clair
35906,1115,Rainbow city,AL,St. Clair
35022,1117,Bessemer,AL,Shelby
35115,1117,Montevallo,AL,Shelby
35176,1117,Vandiver,AL,Shelby
35242,1117,Birmingham,AL,Shelby
35244,1117,Birmingham,AL,Shelby
35243,1117,Birmingham,AL,Shelby
35051,1117,Columbiana,AL,Shelby
35078,1117,Harpersville,AL,Shelby
35094,1117,Leeds,AL,Shelby
35114,1117,Alabaster,AL,Shelby
35178,1117,Vincent,AL,Shelby
35216,1117,Birmingham,AL,Shelby
35187,1117,Wilton,AL,Shelby
35238,1117,Birmingham,AL,Shelby
35040,1117,Calera,AL,Shelby
35137,1117,Saginaw,AL,Shelby
35043,1117,Chelsea,AL,Shelby
35185,1117,Westover,AL,Shelby
35007,1117,Alabaster,AL,Shelby
35080,1117,Helena,AL,Shelby
35147,1117,Sterrett,AL,Shelby
35124,1117,Pelham,AL,Shelby
35128,1117,Pell city,AL,Shelby
35035,1117,Brierfield,AL,Shelby
35186,1117,Wilsonville,AL,Shelby
35143,1117,Shelby,AL,Shelby
36925,1119,York,AL,Sumter
36901,1119,Bellamy,AL,Sumter
36907,1119,Cuba,AL,Sumter
35464,1119,Gainesville,AL,Sumter
35442,1119,Aliceville,AL,Sumter
35470,1119,Livingston,AL,Sumter
35459,1119,Emelle,AL,Sumter
36912,1119,Lisman,AL,Sumter
35477,1119,Panola,AL,Sumter
35460,1119,Epes,AL,Sumter
36922,1119,Ward,AL,Sumter
35014,1121,Alpine,AL,Talladega
35151,1121,Sylacauga,AL,Talladega
35032,1121,Bon air,AL,Talladega
35096,1121,Lincoln,AL,Talladega
35149,1121,Sycamore,AL,Talladega
35150,1121,Sylacauga,AL,Talladega
36260,1121,Eastaboga,AL,Talladega
35072,1121,Goodwater,AL,Talladega
35160,1121,Talladega,AL,Talladega
36203,1121,Oxford,AL,Talladega
35044,1121,Childersburg,AL,Talladega
36268,1121,Munford,AL,Talladega
35082,1121,Hollins,AL,Talladega
36251,1123,Ashland,AL,Tallapoosa
36849,1123,Auburn university,AL,Tallapoosa
35010,1123,Alexander city,AL,Tallapoosa
36078,1123,Tallassee,AL,Tallapoosa
35089,1123,Kellyton,AL,Tallapoosa
36853,1123,Dadeville,AL,Tallapoosa
36256,1123,Daviston,AL,Tallapoosa
36850,1123,Camp hill,AL,Tallapoosa
36879,1123,Waverly,AL,Tallapoosa
36255,1123,Cragford,AL,Tallapoosa
35072,1123,Goodwater,AL,Tallapoosa
36866,1123,Notasulga,AL,Tallapoosa
36276,1123,Wadley,AL,Tallapoosa
36861,1123,Jacksons gap,AL,Tallapoosa
35184,1125,West blocton,AL,Tuscaloosa
35490,1125,Vance,AL,Tuscaloosa
35546,1125,Berry,AL,Tuscaloosa
35453,1125,Cottondale,AL,Tuscaloosa
35458,1125,Elrod,AL,Tuscaloosa
35466,1125,Gordo,AL,Tuscaloosa
35475,1125,Northport,AL,Tuscaloosa
35480,1125,Ralph,AL,Tuscaloosa
35440,1125,Abernant,AL,Tuscaloosa
35579,1125,Oakman,AL,Tuscaloosa
35486,1125,Tuscaloosa,AL,Tuscaloosa
35444,1125,Brookwood,AL,Tuscaloosa
35111,1125,Mc calla,AL,Tuscaloosa
35473,1125,Northport,AL,Tuscaloosa
35476,1125,Northport,AL,Tuscaloosa
35452,1125,Coker,AL,Tuscaloosa
35456,1125,Duncanville,AL,Tuscaloosa
35403,1125,Tuscaloosa,AL,Tuscaloosa
35402,1125,Tuscaloosa,AL,Tuscaloosa
35006,1125,Adger,AL,Tuscaloosa
35457,1125,Echola,AL,Tuscaloosa
35449,1125,Coaling,AL,Tuscaloosa
35468,1125,Kellerman,AL,Tuscaloosa
35406,1125,Tuscaloosa,AL,Tuscaloosa
35474,1125,Moundville,AL,Tuscaloosa
35407,1125,Tuscaloosa,AL,Tuscaloosa
35463,1125,Fosters,AL,Tuscaloosa
35574,1125,Kennedy,AL,Tuscaloosa
35469,1125,Knoxville,AL,Tuscaloosa
35188,1125,Woodstock,AL,Tuscaloosa
35555,1125,Fayette,AL,Tuscaloosa
35401,1125,Tuscaloosa,AL,Tuscaloosa
35404,1125,Tuscaloosa,AL,Tuscaloosa
35405,1125,Tuscaloosa,AL,Tuscaloosa
35446,1125,Buhl,AL,Tuscaloosa
35482,1125,Samantha,AL,Tuscaloosa
35478,1125,Peterson,AL,Tuscaloosa
35130,1127,Quinton,AL,Walker
35554,1127,Eldridge,AL,Walker
35546,1127,Berry,AL,Walker
35549,1127,Carbon hill,AL,Walker
35063,1127,Empire,AL,Walker
35033,1127,Bremen,AL,Walker
35579,1127,Oakman,AL,Walker
35573,1127,Kansas,AL,Walker
35006,1127,Adger,AL,Walker
35580,1127,Parrish,AL,Walker
35578,1127,Nauvoo,AL,Walker
35148,1127,Sumiton,AL,Walker
35502,1127,Jasper,AL,Walker
35587,1127,Townley,AL,Walker
35560,1127,Goodsprings,AL,Walker
35062,1127,Dora,AL,Walker
35503,1127,Jasper,AL,Walker
35504,1127,Jasper,AL,Walker
35501,1127,Jasper,AL,Walker
35550,1127,Cordova,AL,Walker
35584,1127,Sipsey,AL,Walker
35038,1127,Burnwell,AL,Walker
36529,1129,Deer park,AL,Washington
36581,1129,Sunflower,AL,Washington
36569,1129,Saint stephens,AL,Washington
36583,1129,Tibbie,AL,Washington
36538,1129,Frankville,AL,Washington
36518,1129,Chatom,AL,Washington
36539,1129,Fruitdale,AL,Washington
36513,1129,Calvert,AL,Washington
36556,1129,Malcolm,AL,Washington
36584,1129,Vinegar bend,AL,Washington
36553,1129,Mc intosh,AL,Washington
36548,1129,Leroy,AL,Washington
36522,1129,Citronelle,AL,Washington
36585,1129,Wagarville,AL,Washington
36558,1129,Millry,AL,Washington
36722,1131,Arlington,AL,Wilcox
36751,1131,Lower peach tree,AL,Wilcox
36741,1131,Furman,AL,Wilcox
36783,1131,Thomaston,AL,Wilcox
36720,1131,Alberta,AL,Wilcox
36726,1131,Camden,AL,Wilcox
36728,1131,Catherine,AL,Wilcox
36766,1131,Oak hill,AL,Wilcox
36435,1131,Coy,AL,Wilcox
36769,1131,Pine hill,AL,Wilcox
36784,1131,Thomasville,AL,Wilcox
36030,1131,Forest home,AL,Wilcox
36761,1131,Minter,AL,Wilcox
36753,1131,Mc williams,AL,Wilcox
36768,1131,Pine apple,AL,Wilcox
36723,1131,Boykin,AL,Wilcox
35541,1133,Arley,AL,Winston
35572,1133,Houston,AL,Winston
35057,1133,Cullman,AL,Winston
35553,1133,Double springs,AL,Winston
35565,1133,Haleyville,AL,Winston
35578,1133,Nauvoo,AL,Winston
35551,1133,Delmar,AL,Winston
35098,1133,Logan,AL,Winston
35575,1133,Lynn,AL,Winston
35053,1133,Crane hill,AL,Winston
35577,1133,Natural bridge,AL,Winston
35179,1133,Vinemont,AL,Winston
35503,1133,Jasper,AL,Winston
35540,1133,Addison,AL,Winston
99661,2013,Sand point,AK,Aleutians East Borough
99612,2013,King cove,AK,Aleutians East Borough
99553,2013,Akutan,AK,Aleutians East Borough
99571,2013,Cold bay,AK,Aleutians East Borough
99583,2013,False pass,AK,Aleutians East Borough
99692,2016,Dutch harbor,AK,Aleutians West Census Area
99638,2016,Nikolski,AK,Aleutians West Census Area
99660,2016,Saint paul island,AK,Aleutians West Census Area
99685,2016,Unalaska,AK,Aleutians West Census Area
99547,2016,Atka,AK,Aleutians West Census Area
99591,2016,Saint george island,AK,Aleutians West Census Area
99546,2016,Adak,AK,Aleutians West Census Area
99523,2020,Anchorage,AK,Anchorage Municipality
99587,2020,Girdwood,AK,Anchorage Municipality
99567,2020,Chugiak,AK,Anchorage Municipality
99505,2020,Jber,AK,Anchorage Municipality
99521,2020,Anchorage,AK,Anchorage Municipality
99529,2020,Anchorage,AK,Anchorage Municipality
99520,2020,Anchorage,AK,Anchorage Municipality
99506,2020,Jber,AK,Anchorage Municipality
99511,2020,Anchorage,AK,Anchorage Municipality
99540,2020,Indian,AK,Anchorage Municipality
99515,2020,Anchorage,AK,Anchorage Municipality
99522,2020,Anchorage,AK,Anchorage Municipality
99577,2020,Eagle river,AK,Anchorage Municipality
99510,2020,Anchorage,AK,Anchorage Municipality
99524,2020,Anchorage,AK,Anchorage Municipality
99518,2020,Anchorage,AK,Anchorage Municipality
99502,2020,Anchorage,AK,Anchorage Municipality
99519,2020,Anchorage,AK,Anchorage Municipality
99501,2020,Anchorage,AK,Anchorage Municipality
99503,2020,Anchorage,AK,Anchorage Municipality
99507,2020,Anchorage,AK,Anchorage Municipality
99509,2020,Anchorage,AK,Anchorage Municipality
99516,2020,Anchorage,AK,Anchorage Municipality
99514,2020,Anchorage,AK,Anchorage Municipality
99599,2020,Anchorage,AK,Anchorage Municipality
99508,2020,Anchorage,AK,Anchorage Municipality
99517,2020,Anchorage,AK,Anchorage Municipality
99504,2020,Anchorage,AK,Anchorage Municipality
99513,2020,Anchorage,AK,Anchorage Municipality
99530,2020,Anchorage,AK,Anchorage Municipality
99614,2050,Kipnuk,AK,Bethel Census Area
99668,2050,Sleetmute,AK,Bethel Census Area
99679,2050,Tuluksak,AK,Bethel Census Area
99545,2050,Kongiganak,AK,Bethel Census Area
99655,2050,Quinhagak,AK,Bethel Census Area
99589,2050,Goodnews bay,AK,Bethel Census Area
99634,2050,Napakiak,AK,Bethel Census Area
99656,2050,Red devil,AK,Bethel Census Area
99626,2050,Lower kalskag,AK,Bethel Census Area
99681,2050,Tununak,AK,Bethel Census Area
99651,2050,Platinum,AK,Bethel Census Area
99637,2050,Toksook bay,AK,Bethel Census Area
99622,2050,Kwigillingok,AK,Bethel Census Area
99559,2050,Bethel,AK,Bethel Census Area
99607,2050,Kalskag,AK,Bethel Census Area
99557,2050,Aniak,AK,Bethel Census Area
99630,2050,Mekoryuk,AK,Bethel Census Area
99561,2050,Chefornak,AK,Bethel Census Area
99690,2050,Nightmute,AK,Bethel Census Area
99551,2050,Akiachak,AK,Bethel Census Area
99575,2050,Crooked creek,AK,Bethel Census Area
99578,2050,Eek,AK,Bethel Census Area
99609,2050,Kasigluk,AK,Bethel Census Area
99552,2050,Akiak,AK,Bethel Census Area
99621,2050,Kwethluk,AK,Bethel Census Area
99680,2050,Tuntutuliak,AK,Bethel Census Area
99641,2050,Nunapitchuk,AK,Bethel Census Area
99670,2060,South naknek,AK,Bristol Bay Borough
99633,2060,Naknek,AK,Bristol Bay Borough
99613,2060,King salmon,AK,Bristol Bay Borough
99744,2068,Anderson,AK,Denali Borough
99755,2068,Denali national park,AK,Denali Borough
99729,2068,Cantwell,AK,Denali Borough
99743,2068,Healy,AK,Denali Borough
99628,2070,Manokotak,AK,Dillingham Census Area
99555,2070,Aleknagik,AK,Dillingham Census Area
99678,2070,Togiak,AK,Dillingham Census Area
99576,2070,Dillingham,AK,Dillingham Census Area
99636,2070,New stuyahok,AK,Dillingham Census Area
99580,2070,Ekwok,AK,Dillingham Census Area
99569,2070,Clarks point,AK,Dillingham Census Area
99712,2090,Fairbanks,AK,Fairbanks North Star Borough
99709,2090,Fairbanks,AK,Fairbanks North Star Borough
99707,2090,Fairbanks,AK,Fairbanks North Star Borough
99702,2090,Eielson afb,AK,Fairbanks North Star Borough
99775,2090,Fairbanks,AK,Fairbanks North Star Borough
99706,2090,Fairbanks,AK,Fairbanks North Star Borough
99790,2090,Fairbanks,AK,Fairbanks North Star Borough
99714,2090,Salcha,AK,Fairbanks North Star Borough
99708,2090,Fairbanks,AK,Fairbanks North Star Borough
99725,2090,Ester,AK,Fairbanks North Star Borough
99701,2090,Fairbanks,AK,Fairbanks North Star Borough
99703,2090,Fort wainwright,AK,Fairbanks North Star Borough
99705,2090,North pole,AK,Fairbanks North Star Borough
99827,2100,Haines,AK,Haines Borough
99825,2105,Elfin cove,AK,Hoonah-Angoon Census Area
99832,2105,Pelican,AK,Hoonah-Angoon Census Area
99829,2105,Hoonah,AK,Hoonah-Angoon Census Area
99841,2105,Tenakee springs,AK,Hoonah-Angoon Census Area
99826,2105,Gustavus,AK,Hoonah-Angoon Census Area
99820,2105,Angoon,AK,Hoonah-Angoon Census Area
99801,2110,Juneau,AK,Juneau City and Borough
99824,2110,Douglas,AK,Juneau City and Borough
99811,2110,Juneau,AK,Juneau City and Borough
99672,2122,Sterling,AK,Kenai Peninsula Borough
99682,2122,Tyonek,AK,Kenai Peninsula Borough
99639,2122,Ninilchik,AK,Kenai Peninsula Borough
99605,2122,Hope,AK,Kenai Peninsula Borough
99669,2122,Soldotna,AK,Kenai Peninsula Borough
99664,2122,Seward,AK,Kenai Peninsula Borough
99568,2122,Clam gulch,AK,Kenai Peninsula Borough
99635,2122,Nikiski,AK,Kenai Peninsula Borough
99603,2122,Homer,AK,Kenai Peninsula Borough
99556,2122,Anchor point,AK,Kenai Peninsula Borough
99611,2122,Kenai,AK,Kenai Peninsula Borough
99572,2122,Cooper landing,AK,Kenai Peninsula Borough
99631,2122,Moose pass,AK,Kenai Peninsula Borough
99610,2122,Kasilof,AK,Kenai Peninsula Borough
99663,2122,Seldovia,AK,Kenai Peninsula Borough
99901,2130,Ketchikan,AK,Ketchikan Gateway Borough
99928,2130,Ward cove,AK,Ketchikan Gateway Borough
99643,2150,Old harbor,AK,Kodiak Island Borough
99550,2150,Port lions,AK,Kodiak Island Borough
99615,2150,Kodiak,AK,Kodiak Island Borough
99624,2150,Larsen bay,AK,Kodiak Island Borough
99608,2150,Karluk,AK,Kodiak Island Borough
99644,2150,Ouzinkie,AK,Kodiak Island Borough
99625,2164,Levelock,AK,Lake and Peninsula Borough
99548,2164,Chignik lake,AK,Lake and Peninsula Borough
99649,2164,Pilot point,AK,Lake and Peninsula Borough
99640,2164,Nondalton,AK,Lake and Peninsula Borough
99653,2164,Port alsworth,AK,Lake and Peninsula Borough
99549,2164,Port heiden,AK,Lake and Peninsula Borough
99565,2164,Chignik lagoon,AK,Lake and Peninsula Borough
99579,2164,Egegik,AK,Lake and Peninsula Borough
99648,2164,Perryville,AK,Lake and Peninsula Borough
99564,2164,Chignik,AK,Lake and Peninsula Borough
99606,2164,Iliamna,AK,Lake and Peninsula Borough
99647,2164,Pedro bay,AK,Lake and Peninsula Borough
99654,2170,Wasilla,AK,Matanuska-Susitna Borough
99623,2170,Wasilla,AK,Matanuska-Susitna Borough
99645,2170,Palmer,AK,Matanuska-Susitna Borough
99683,2170,Trapper creek,AK,Matanuska-Susitna Borough
99674,2170,Sutton,AK,Matanuska-Susitna Borough
99676,2170,Talkeetna,AK,Matanuska-Susitna Borough
99667,2170,Skwentna,AK,Matanuska-Susitna Borough
99687,2170,Wasilla,AK,Matanuska-Susitna Borough
99652,2170,Big lake,AK,Matanuska-Susitna Borough
99688,2170,Willow,AK,Matanuska-Susitna Borough
99694,2170,Houston,AK,Matanuska-Susitna Borough
99769,2180,Savoonga,AK,Nome Census Area
99684,2180,Unalakleet,AK,Nome Census Area
99784,2180,White mountain,AK,Nome Census Area
99671,2180,Stebbins,AK,Nome Census Area
99739,2180,Elim,AK,Nome Census Area
99778,2180,Teller,AK,Nome Census Area
99742,2180,Gambell,AK,Nome Census Area
99753,2180,Koyuk,AK,Nome Census Area
99772,2180,Shishmaref,AK,Nome Census Area
99783,2180,Wales,AK,Nome Census Area
99762,2180,Nome,AK,Nome Census Area
99771,2180,Shaktoolik,AK,Nome Census Area
99785,2180,Brevig mission,AK,Nome Census Area
99659,2180,Saint michael,AK,Nome Census Area
99747,2185,Kaktovik,AK,North Slope Borough
99782,2185,Wainwright,AK,North Slope Borough
99734,2185,Prudhoe bay,AK,North Slope Borough
99789,2185,Nuiqsut,AK,North Slope Borough
99759,2185,Point lay,AK,North Slope Borough
99723,2185,Barrow,AK,North Slope Borough
99766,2185,Point hope,AK,North Slope Borough
99721,2185,Anaktuvuk pass,AK,North Slope Borough
99791,2185,Atqasuk,AK,North Slope Borough
99749,2188,Kiana,AK,Northwest Arctic Borough
99727,2188,Buckland,AK,Northwest Arctic Borough
99750,2188,Kivalina,AK,Northwest Arctic Borough
99770,2188,Selawik,AK,Northwest Arctic Borough
99773,2188,Shungnak,AK,Northwest Arctic Borough
99763,2188,Noorvik,AK,Northwest Arctic Borough
99761,2188,Noatak,AK,Northwest Arctic Borough
99786,2188,Ambler,AK,Northwest Arctic Borough
99752,2188,Kotzebue,AK,Northwest Arctic Borough
